posted_date,city,new_cases,new_tests,new_deaths
2020-06-28,Midway City,0,7,0
2020-06-29,Midway City,0,16,0
2020-06-30,Midway City,1,11,0
2020-07-01,Midway City,2,19,0
2020-07-02,Midway City,0,23,0
2020-07-03,Midway City,4,13,1
2020-07-04,Midway City,1,4,0
2020-07-05,Midway City,0,4,0
2020-07-06,Midway City,3,18,0
2020-07-07,Midway City,0,18,0
2020-07-08,Midway City,1,9,0
2020-07-09,Midway City,1,19,0
2020-07-10,Midway City,1,20,0
2020-07-11,Midway City,2,9,0
2020-07-12,Midway City,0,7,0
2020-07-13,Midway City,1,14,0
2020-07-14,Midway City,2,15,0
2020-07-15,Midway City,2,17,0
2020-07-16,Midway City,0,13,0
2020-07-17,Midway City,1,14,0
2020-07-18,Midway City,2,10,0
2020-07-19,Midway City,1,8,0
2020-07-20,Midway City,1,8,0
2020-07-21,Midway City,1,21,0
2020-07-22,Midway City,3,15,0
2020-07-23,Midway City,1,12,0
2020-07-24,Midway City,2,13,0
2020-07-25,Midway City,2,3,0
2020-07-26,Midway City,3,9,0
2020-07-27,Midway City,1,10,0
2020-07-28,Midway City,2,15,0
2020-07-29,Midway City,3,14,0
2020-07-30,Midway City,1,10,1
2020-07-31,Midway City,1,9,0
2020-08-01,Midway City,1,6,0
2020-08-02,Midway City,4,9,0
2020-08-03,Midway City,4,15,0
2020-08-04,Midway City,0,17,0
2020-08-05,Midway City,2,13,0
2020-08-06,Midway City,2,10,0
2020-08-07,Midway City,0,10,0
2020-08-08,Midway City,0,10,0
2020-08-09,Midway City,0,6,0
2020-08-10,Midway City,3,8,0
2020-08-11,Midway City,0,13,0
2020-08-12,Midway City,0,13,0
2020-08-13,Midway City,0,8,0
2020-08-14,Midway City,1,15,0
2020-08-15,Midway City,1,4,0
2020-08-16,Midway City,1,4,0
2020-08-17,Midway City,0,13,0
2020-08-18,Midway City,0,12,0
2020-08-19,Midway City,2,15,0
2020-08-20,Midway City,0,11,0
2020-08-21,Midway City,0,10,0
2020-08-22,Midway City,0,7,0
2020-08-23,Midway City,0,4,0
2020-08-24,Midway City,0,8,0
2020-08-25,Midway City,0,16,0
2020-08-26,Midway City,1,17,0
2020-08-27,Midway City,0,7,1
2020-08-28,Midway City,1,11,0
2020-08-29,Midway City,0,8,0
2020-08-30,Midway City,0,1,0
2020-08-31,Midway City,0,12,0
2020-09-01,Midway City,3,21,0
2020-09-02,Midway City,0,11,0
2020-09-03,Midway City,1,10,0
2020-09-04,Midway City,0,11,0
2020-09-05,Midway City,1,9,0
2020-09-06,Midway City,0,5,0
2020-09-07,Midway City,0,4,0
2020-09-08,Midway City,0,14,0
2020-09-09,Midway City,1,11,0
2020-09-10,Midway City,0,5,0
2020-09-11,Midway City,0,9,0
2020-09-12,Midway City,0,2,0
2020-09-13,Midway City,0,1,0
2020-09-14,Midway City,0,11,0
2020-09-15,Midway City,0,12,0
2020-09-16,Midway City,1,17,0
2020-09-17,Midway City,0,5,0
2020-09-18,Midway City,0,7,0
2020-09-19,Midway City,0,2,0
2020-09-20,Midway City,0,1,0
2020-09-21,Midway City,0,8,0
2020-09-22,Midway City,0,16,0
2020-09-23,Midway City,0,12,0
2020-09-24,Midway City,0,8,0
2020-09-25,Midway City,0,8,0
2020-09-26,Midway City,0,5,0
2020-09-27,Midway City,0,2,0
2020-09-28,Midway City,0,5,0
2020-09-29,Midway City,0,7,0
2020-09-30,Midway City,0,15,0
2020-10-01,Midway City,0,9,0
2020-10-02,Midway City,0,9,0
2020-10-03,Midway City,0,5,0
2020-10-04,Midway City,0,2,0
2020-10-05,Midway City,1,11,0
2020-10-06,Midway City,1,16,0
2020-10-07,Midway City,1,14,0
2020-10-08,Midway City,0,11,0
2020-10-09,Midway City,0,11,0
2020-10-10,Midway City,0,14,0
2020-10-11,Midway City,0,6,0
2020-10-12,Midway City,0,12,0
2020-10-13,Midway City,0,15,0
2020-10-14,Midway City,0,19,0
2020-10-15,Midway City,0,9,0
2020-10-16,Midway City,1,13,0
2020-10-17,Midway City,0,9,0
2020-10-18,Midway City,1,8,0
2020-10-19,Midway City,2,14,0
2020-10-20,Midway City,0,12,0
2020-10-21,Midway City,3,19,0
2020-10-22,Midway City,0,11,0
2020-10-23,Midway City,0,16,0
2020-10-24,Midway City,0,5,0
2020-10-25,Midway City,6,17,0
2020-10-26,Midway City,0,15,0
2020-10-27,Midway City,0,15,0
2020-10-28,Midway City,1,17,0
2020-10-29,Midway City,0,15,0
2020-10-30,Midway City,0,10,0
2020-10-31,Midway City,0,2,0
2020-11-01,Midway City,0,9,0
2020-11-02,Midway City,0,14,0
2020-11-03,Midway City,0,17,0
2020-11-04,Midway City,2,16,0
2020-11-05,Midway City,1,13,0
2020-11-06,Midway City,0,25,0
2020-11-07,Midway City,0,4,0
2020-11-08,Midway City,0,7,0
2020-11-09,Midway City,2,15,0
2020-11-10,Midway City,3,20,0
2020-11-11,Midway City,0,9,0
2020-11-12,Midway City,2,11,0
2020-11-13,Midway City,1,5,0
2020-11-14,Midway City,0,3,0
2020-11-15,Midway City,0,1,0
2020-02-07,Mission Viejo,0,1,0
2020-02-29,Mission Viejo,0,1,0
2020-03-05,Mission Viejo,0,1,0
2020-03-06,Mission Viejo,0,1,0
2020-03-11,Mission Viejo,0,3,0
2020-03-12,Mission Viejo,0,2,0
2020-03-13,Mission Viejo,0,9,0
2020-03-14,Mission Viejo,0,7,0
2020-03-15,Mission Viejo,0,8,0
2020-03-16,Mission Viejo,0,20,0
2020-03-17,Mission Viejo,0,16,0
2020-03-18,Mission Viejo,1,19,0
2020-03-19,Mission Viejo,1,11,0
2020-03-20,Mission Viejo,4,20,0
2020-03-21,Mission Viejo,1,10,0
2020-03-22,Mission Viejo,3,8,0
2020-03-23,Mission Viejo,2,19,0
2020-03-24,Mission Viejo,1,11,0
2020-03-25,Mission Viejo,1,12,0
2020-03-26,Mission Viejo,1,12,0
2020-03-27,Mission Viejo,2,7,0
2020-03-28,Mission Viejo,1,6,0
2020-03-29,Mission Viejo,1,7,0
2020-03-30,Mission Viejo,0,20,0
2020-03-31,Mission Viejo,3,17,0
2020-04-01,Mission Viejo,1,20,0
2020-04-02,Mission Viejo,0,10,0
2020-04-03,Mission Viejo,0,16,0
2020-04-04,Mission Viejo,4,16,0
2020-04-05,Mission Viejo,2,7,0
2020-04-06,Mission Viejo,1,18,0
2020-04-07,Mission Viejo,0,9,0
2020-04-08,Mission Viejo,1,18,0
2020-04-09,Mission Viejo,0,19,0
2020-04-10,Mission Viejo,1,18,0
2020-04-11,Mission Viejo,0,10,0
2020-04-12,Mission Viejo,1,1,0
2020-04-13,Mission Viejo,0,10,0
2020-04-14,Mission Viejo,0,15,0
2020-04-15,Mission Viejo,1,12,0
2020-04-16,Mission Viejo,1,20,0
2020-04-17,Mission Viejo,1,17,0
2020-04-18,Mission Viejo,0,6,0
2020-04-19,Mission Viejo,0,10,0
2020-04-20,Mission Viejo,0,27,0
2020-04-21,Mission Viejo,0,16,0
2020-04-22,Mission Viejo,0,23,0
2020-04-23,Mission Viejo,2,33,0
2020-04-24,Mission Viejo,0,31,0
2020-04-25,Mission Viejo,0,17,0
2020-04-26,Mission Viejo,0,13,0
2020-04-27,Mission Viejo,2,31,0
2020-04-28,Mission Viejo,1,30,0
2020-04-29,Mission Viejo,1,31,1
2020-04-30,Mission Viejo,0,34,0
2020-05-01,Mission Viejo,1,41,0
2020-05-02,Mission Viejo,1,35,0
2020-05-03,Mission Viejo,0,21,0
2020-05-04,Mission Viejo,4,48,0
2020-05-05,Mission Viejo,2,61,0
2020-05-06,Mission Viejo,2,36,0
2020-05-07,Mission Viejo,1,44,0
2020-05-08,Mission Viejo,1,47,0
2020-05-09,Mission Viejo,0,34,0
2020-05-10,Mission Viejo,0,26,0
2020-05-11,Mission Viejo,1,55,0
2020-05-12,Mission Viejo,2,43,0
2020-05-13,Mission Viejo,2,49,0
2020-05-14,Mission Viejo,0,38,0
2020-05-15,Mission Viejo,0,48,0
2020-05-16,Mission Viejo,1,20,0
2020-05-17,Mission Viejo,0,16,0
2020-05-18,Mission Viejo,0,50,0
2020-05-19,Mission Viejo,1,64,0
2020-05-20,Mission Viejo,1,62,0
2020-05-21,Mission Viejo,1,60,0
2020-05-22,Mission Viejo,4,76,0
2020-05-23,Mission Viejo,0,27,0
2020-05-24,Mission Viejo,0,27,0
2020-05-25,Mission Viejo,1,28,0
2020-05-26,Mission Viejo,2,74,0
2020-05-27,Mission Viejo,1,88,0
2020-05-28,Mission Viejo,2,76,0
2020-05-29,Mission Viejo,0,85,0
2020-05-30,Mission Viejo,1,40,0
2020-05-31,Mission Viejo,2,28,0
2020-06-01,Mission Viejo,0,69,0
2020-06-02,Mission Viejo,0,100,0
2020-06-03,Mission Viejo,5,85,0
2020-06-04,Mission Viejo,4,86,0
2020-06-05,Mission Viejo,1,74,0
2020-06-06,Mission Viejo,1,43,0
2020-06-07,Mission Viejo,0,36,0
2020-06-08,Mission Viejo,3,93,0
2020-06-09,Mission Viejo,4,86,0
2020-06-10,Mission Viejo,2,78,0
2020-06-11,Mission Viejo,1,101,0
2020-06-12,Mission Viejo,6,93,0
2020-06-13,Mission Viejo,4,73,0
2020-06-14,Mission Viejo,6,41,0
2020-06-15,Mission Viejo,3,112,0
2020-06-16,Mission Viejo,5,108,0
2020-06-17,Mission Viejo,7,101,1
2020-06-18,Mission Viejo,12,122,0
2020-06-19,Mission Viejo,9,142,0
2020-06-20,Mission Viejo,5,70,0
2020-06-21,Mission Viejo,8,52,0
2020-06-22,Mission Viejo,9,107,0
2020-06-23,Mission Viejo,21,160,0
2020-06-24,Mission Viejo,20,150,0
2020-06-25,Mission Viejo,20,159,0
2020-06-26,Mission Viejo,20,186,0
2020-06-27,Mission Viejo,9,115,0
2020-06-28,Mission Viejo,8,50,0
2020-06-29,Mission Viejo,18,181,0
2020-06-30,Mission Viejo,26,175,0
2020-07-01,Mission Viejo,14,147,0
2020-07-02,Mission Viejo,20,157,0
2020-07-03,Mission Viejo,17,127,0
2020-07-04,Mission Viejo,13,69,0
2020-07-05,Mission Viejo,8,59,1
2020-07-06,Mission Viejo,17,172,0
2020-07-07,Mission Viejo,19,166,0
2020-07-08,Mission Viejo,15,144,2
2020-07-09,Mission Viejo,21,178,0
2020-07-10,Mission Viejo,12,167,0
2020-07-11,Mission Viejo,10,82,1
2020-07-12,Mission Viejo,3,61,0
2020-07-13,Mission Viejo,15,190,0
2020-07-14,Mission Viejo,11,170,0
2020-07-15,Mission Viejo,5,144,0
2020-07-16,Mission Viejo,14,145,0
2020-07-17,Mission Viejo,10,156,0
2020-07-18,Mission Viejo,5,82,0
2020-07-19,Mission Viejo,3,74,1
2020-07-20,Mission Viejo,9,154,0
2020-07-21,Mission Viejo,6,140,0
2020-07-22,Mission Viejo,4,154,0
2020-07-23,Mission Viejo,7,114,0
2020-07-24,Mission Viejo,5,112,0
2020-07-25,Mission Viejo,2,82,1
2020-07-26,Mission Viejo,2,49,0
2020-07-27,Mission Viejo,4,140,0
2020-07-28,Mission Viejo,6,127,0
2020-07-29,Mission Viejo,5,120,0
2020-07-30,Mission Viejo,7,135,0
2020-07-31,Mission Viejo,3,115,0
2020-08-01,Mission Viejo,1,96,0
2020-08-02,Mission Viejo,3,70,0
2020-08-03,Mission Viejo,2,121,2
2020-08-04,Mission Viejo,5,117,0
2020-08-05,Mission Viejo,3,118,0
2020-08-06,Mission Viejo,6,111,0
2020-08-07,Mission Viejo,1,102,0
2020-08-08,Mission Viejo,1,49,0
2020-08-09,Mission Viejo,3,65,1
2020-08-10,Mission Viejo,1,104,0
2020-08-11,Mission Viejo,3,135,0
2020-08-12,Mission Viejo,5,110,0
2020-08-13,Mission Viejo,3,118,0
2020-08-14,Mission Viejo,3,116,0
2020-08-15,Mission Viejo,2,63,0
2020-08-16,Mission Viejo,0,54,0
2020-08-17,Mission Viejo,3,112,0
2020-08-18,Mission Viejo,0,99,0
2020-08-19,Mission Viejo,2,126,0
2020-08-20,Mission Viejo,6,81,1
2020-08-21,Mission Viejo,4,134,0
2020-08-22,Mission Viejo,5,62,0
2020-08-23,Mission Viejo,2,65,0
2020-08-24,Mission Viejo,4,94,0
2020-08-25,Mission Viejo,6,124,0
2020-08-26,Mission Viejo,5,104,0
2020-08-27,Mission Viejo,3,149,1
2020-08-28,Mission Viejo,2,136,0
2020-08-29,Mission Viejo,3,60,0
2020-08-30,Mission Viejo,0,64,0
2020-08-31,Mission Viejo,5,118,0
2020-09-01,Mission Viejo,4,141,0
2020-09-02,Mission Viejo,4,104,0
2020-09-03,Mission Viejo,3,116,0
2020-09-04,Mission Viejo,10,148,1
2020-09-05,Mission Viejo,2,61,0
2020-09-06,Mission Viejo,1,54,1
2020-09-07,Mission Viejo,1,54,0
2020-09-08,Mission Viejo,0,136,0
2020-09-09,Mission Viejo,6,116,0
2020-09-10,Mission Viejo,6,225,0
2020-09-11,Mission Viejo,5,159,0
2020-09-12,Mission Viejo,3,65,0
2020-09-13,Mission Viejo,1,74,0
2020-09-14,Mission Viejo,4,114,0
2020-09-15,Mission Viejo,3,139,1
2020-09-16,Mission Viejo,7,143,0
2020-09-17,Mission Viejo,4,144,0
2020-09-18,Mission Viejo,0,131,0
2020-09-19,Mission Viejo,2,84,1
2020-09-20,Mission Viejo,4,71,0
2020-09-21,Mission Viejo,5,138,0
2020-09-22,Mission Viejo,5,150,0
2020-09-23,Mission Viejo,6,161,0
2020-09-24,Mission Viejo,5,137,0
2020-09-25,Mission Viejo,2,160,0
2020-09-26,Mission Viejo,2,64,0
2020-09-27,Mission Viejo,1,50,0
2020-09-28,Mission Viejo,7,100,0
2020-09-29,Mission Viejo,7,129,0
2020-09-30,Mission Viejo,5,156,0
2020-10-01,Mission Viejo,3,122,1
2020-10-02,Mission Viejo,2,154,0
2020-10-03,Mission Viejo,2,77,0
2020-10-04,Mission Viejo,2,103,0
2020-10-05,Mission Viejo,3,209,0
2020-10-06,Mission Viejo,3,172,0
2020-10-07,Mission Viejo,6,197,0
2020-10-08,Mission Viejo,5,162,0
2020-10-09,Mission Viejo,8,182,0
2020-10-10,Mission Viejo,0,91,0
2020-10-11,Mission Viejo,1,126,0
2020-10-12,Mission Viejo,3,185,0
2020-10-13,Mission Viejo,3,174,0
2020-10-14,Mission Viejo,2,158,0
2020-10-15,Mission Viejo,1,158,0
2020-10-16,Mission Viejo,6,157,0
2020-10-17,Mission Viejo,9,115,0
2020-10-18,Mission Viejo,4,107,0
2020-10-19,Mission Viejo,8,201,0
2020-10-20,Mission Viejo,6,216,0
2020-10-21,Mission Viejo,2,166,0
2020-10-22,Mission Viejo,5,199,0
2020-10-23,Mission Viejo,6,143,0
2020-10-24,Mission Viejo,1,91,0
2020-10-25,Mission Viejo,2,59,0
2020-10-26,Mission Viejo,2,193,0
2020-10-27,Mission Viejo,2,210,0
2020-10-28,Mission Viejo,10,203,0
2020-10-29,Mission Viejo,2,219,1
2020-10-30,Mission Viejo,7,193,0
2020-10-31,Mission Viejo,2,103,0
2020-11-01,Mission Viejo,6,96,0
2020-11-02,Mission Viejo,5,224,0
2020-11-03,Mission Viejo,6,228,0
2020-11-04,Mission Viejo,9,214,0
2020-11-05,Mission Viejo,8,231,0
2020-11-06,Mission Viejo,9,201,0
2020-11-07,Mission Viejo,9,110,0
2020-11-08,Mission Viejo,4,121,0
2020-11-09,Mission Viejo,7,219,0
2020-11-10,Mission Viejo,6,264,0
2020-11-11,Mission Viejo,13,185,0
2020-11-12,Mission Viejo,3,163,0
2020-11-13,Mission Viejo,1,144,0
2020-11-14,Mission Viejo,0,27,0
2020-11-15,Mission Viejo,0,16,0
2020-02-09,Newport Beach,0,1,0
2020-02-28,Newport Beach,0,2,0
2020-03-06,Newport Beach,0,3,0
2020-03-09,Newport Beach,0,2,0
2020-03-11,Newport Beach,0,1,0
2020-03-12,Newport Beach,0,2,0
2020-03-13,Newport Beach,4,9,0
2020-03-14,Newport Beach,0,5,0
2020-03-15,Newport Beach,0,4,0
2020-03-16,Newport Beach,2,16,0
2020-03-17,Newport Beach,1,13,0
2020-03-18,Newport Beach,2,7,0
2020-03-19,Newport Beach,7,13,0
2020-03-20,Newport Beach,4,16,0
2020-03-21,Newport Beach,1,6,0
2020-03-22,Newport Beach,0,7,0
2020-03-23,Newport Beach,1,5,0
2020-03-24,Newport Beach,3,16,0
2020-03-25,Newport Beach,2,12,0
2020-03-26,Newport Beach,1,15,0
2020-03-27,Newport Beach,4,20,0
2020-03-28,Newport Beach,1,3,0
2020-03-29,Newport Beach,0,4,0
2020-03-30,Newport Beach,0,10,0
2020-03-31,Newport Beach,0,13,0
2020-04-01,Newport Beach,0,9,0
2020-04-02,Newport Beach,0,7,0
2020-04-03,Newport Beach,1,18,0
2020-04-04,Newport Beach,1,5,0
2020-04-05,Newport Beach,0,3,0
2020-04-06,Newport Beach,0,4,0
2020-04-07,Newport Beach,0,11,0
2020-04-08,Newport Beach,4,7,0
2020-04-09,Newport Beach,5,15,0
2020-04-10,Newport Beach,3,18,0
2020-04-11,Newport Beach,0,7,0
2020-04-12,Newport Beach,0,3,0
2020-04-13,Newport Beach,1,16,0
2020-04-14,Newport Beach,0,15,0
2020-04-15,Newport Beach,0,13,0
2020-04-16,Newport Beach,0,17,0
2020-04-17,Newport Beach,0,16,0
2020-04-18,Newport Beach,1,13,0
2020-04-19,Newport Beach,1,2,0
2020-04-20,Newport Beach,1,18,0
2020-04-21,Newport Beach,1,16,0
2020-04-22,Newport Beach,1,14,0
2020-04-23,Newport Beach,1,17,0
2020-04-24,Newport Beach,0,30,0
2020-04-25,Newport Beach,0,9,0
2020-04-26,Newport Beach,0,9,0
2020-04-27,Newport Beach,2,30,0
2020-04-28,Newport Beach,0,24,0
2020-04-29,Newport Beach,2,24,0
2020-04-30,Newport Beach,1,24,0
2020-05-01,Newport Beach,0,42,0
2020-05-02,Newport Beach,0,24,0
2020-05-03,Newport Beach,0,7,0
2020-05-04,Newport Beach,1,40,0
2020-05-05,Newport Beach,1,35,0
2020-05-06,Newport Beach,3,36,0
2020-05-07,Newport Beach,21,54,0
2020-05-08,Newport Beach,0,27,0
2020-05-09,Newport Beach,1,21,0
2020-05-10,Newport Beach,0,22,0
2020-05-11,Newport Beach,0,37,0
2020-05-12,Newport Beach,0,47,0
2020-05-13,Newport Beach,1,23,0
2020-05-14,Newport Beach,2,33,0
2020-05-15,Newport Beach,1,41,0
2020-05-16,Newport Beach,0,34,0
2020-05-17,Newport Beach,0,23,0
2020-05-18,Newport Beach,1,46,0
2020-05-19,Newport Beach,2,48,0
2020-05-20,Newport Beach,2,39,0
2020-05-21,Newport Beach,1,36,0
2020-05-22,Newport Beach,0,45,0
2020-05-23,Newport Beach,0,34,0
2020-05-24,Newport Beach,0,36,0
2020-05-25,Newport Beach,2,28,0
2020-05-26,Newport Beach,0,48,0
2020-05-27,Newport Beach,2,48,0
2020-05-28,Newport Beach,1,56,0
2020-05-29,Newport Beach,1,68,0
2020-05-30,Newport Beach,0,34,0
2020-05-31,Newport Beach,4,42,0
2020-06-01,Newport Beach,3,67,0
2020-06-02,Newport Beach,3,60,0
2020-06-03,Newport Beach,1,45,0
2020-06-04,Newport Beach,0,63,0
2020-06-05,Newport Beach,4,79,0
2020-06-06,Newport Beach,0,39,0
2020-06-07,Newport Beach,0,32,0
2020-06-08,Newport Beach,1,67,0
2020-06-09,Newport Beach,0,51,0
2020-06-10,Newport Beach,1,49,0
2020-06-11,Newport Beach,4,53,1
2020-06-12,Newport Beach,3,64,0
2020-06-13,Newport Beach,1,42,0
2020-06-14,Newport Beach,0,49,0
2020-06-15,Newport Beach,5,78,0
2020-06-16,Newport Beach,5,90,0
2020-06-17,Newport Beach,17,79,0
2020-06-18,Newport Beach,10,93,0
2020-06-19,Newport Beach,11,96,0
2020-06-20,Newport Beach,11,57,0
2020-06-21,Newport Beach,9,57,0
2020-06-22,Newport Beach,28,129,0
2020-06-23,Newport Beach,23,141,0
2020-06-24,Newport Beach,31,143,0
2020-06-25,Newport Beach,19,125,0
2020-06-26,Newport Beach,21,139,0
2020-06-27,Newport Beach,19,103,0
2020-06-28,Newport Beach,16,76,0
2020-06-29,Newport Beach,21,172,0
2020-06-30,Newport Beach,27,162,0
2020-07-01,Newport Beach,20,171,0
2020-07-02,Newport Beach,16,164,0
2020-07-03,Newport Beach,18,108,0
2020-07-04,Newport Beach,3,32,0
2020-07-05,Newport Beach,4,57,0
2020-07-06,Newport Beach,18,146,0
2020-07-07,Newport Beach,14,160,0
2020-07-08,Newport Beach,16,147,0
2020-07-09,Newport Beach,23,143,0
2020-07-10,Newport Beach,14,120,0
2020-07-11,Newport Beach,9,69,0
2020-07-12,Newport Beach,5,54,0
2020-07-13,Newport Beach,14,140,0
2020-07-14,Newport Beach,15,135,0
2020-07-15,Newport Beach,17,185,0
2020-07-16,Newport Beach,12,145,0
2020-07-17,Newport Beach,6,121,0
2020-07-18,Newport Beach,3,49,2
2020-07-19,Newport Beach,3,41,0
2020-07-20,Newport Beach,7,114,0
2020-07-21,Newport Beach,4,109,1
2020-07-22,Newport Beach,9,84,0
2020-07-23,Newport Beach,3,116,1
2020-07-24,Newport Beach,18,143,0
2020-07-25,Newport Beach,3,48,2
2020-07-26,Newport Beach,2,53,0
2020-07-27,Newport Beach,2,87,0
2020-07-28,Newport Beach,4,107,0
2020-07-29,Newport Beach,8,103,0
2020-07-30,Newport Beach,9,118,1
2020-07-31,Newport Beach,4,100,2
2020-08-01,Newport Beach,1,50,1
2020-08-02,Newport Beach,0,66,1
2020-08-03,Newport Beach,6,141,2
2020-08-04,Newport Beach,4,111,0
2020-08-05,Newport Beach,3,109,1
2020-08-06,Newport Beach,4,102,0
2020-08-07,Newport Beach,1,110,1
2020-08-08,Newport Beach,3,65,0
2020-08-09,Newport Beach,3,58,0
2020-08-10,Newport Beach,2,120,0
2020-08-11,Newport Beach,2,104,0
2020-08-12,Newport Beach,3,104,0
2020-08-13,Newport Beach,2,100,0
2020-08-14,Newport Beach,1,86,0
2020-08-15,Newport Beach,0,64,1
2020-08-16,Newport Beach,1,74,0
2020-08-17,Newport Beach,1,116,0
2020-08-18,Newport Beach,0,97,0
2020-08-19,Newport Beach,0,105,1
2020-08-20,Newport Beach,2,95,0
2020-08-21,Newport Beach,2,87,0
2020-08-22,Newport Beach,2,60,0
2020-08-23,Newport Beach,1,46,0
2020-08-24,Newport Beach,0,113,1
2020-08-25,Newport Beach,2,112,0
2020-08-26,Newport Beach,1,125,0
2020-08-27,Newport Beach,3,116,0
2020-08-28,Newport Beach,2,113,0
2020-08-29,Newport Beach,1,70,0
2020-08-30,Newport Beach,0,56,0
2020-08-31,Newport Beach,2,129,0
2020-09-01,Newport Beach,4,101,0
2020-09-02,Newport Beach,3,96,0
2020-09-03,Newport Beach,3,127,0
2020-09-04,Newport Beach,1,112,0
2020-09-05,Newport Beach,2,54,0
2020-09-06,Newport Beach,1,50,0
2020-09-07,Newport Beach,1,39,0
2020-09-08,Newport Beach,11,137,0
2020-09-09,Newport Beach,2,121,0
2020-09-10,Newport Beach,4,150,1
2020-09-11,Newport Beach,4,124,0
2020-09-12,Newport Beach,0,48,0
2020-09-13,Newport Beach,4,37,0
2020-09-14,Newport Beach,2,106,0
2020-09-15,Newport Beach,2,110,0
2020-09-16,Newport Beach,1,122,0
2020-09-17,Newport Beach,1,156,0
2020-09-18,Newport Beach,0,109,0
2020-09-19,Newport Beach,2,58,0
2020-09-20,Newport Beach,1,45,0
2020-09-21,Newport Beach,4,123,0
2020-09-22,Newport Beach,0,101,0
2020-09-23,Newport Beach,4,139,0
2020-09-24,Newport Beach,2,148,0
2020-09-25,Newport Beach,0,113,0
2020-09-26,Newport Beach,3,66,0
2020-09-27,Newport Beach,1,44,0
2020-09-28,Newport Beach,1,78,0
2020-09-29,Newport Beach,3,93,0
2020-09-30,Newport Beach,5,129,0
2020-10-01,Newport Beach,2,119,0
2020-10-02,Newport Beach,1,109,0
2020-10-03,Newport Beach,2,70,0
2020-10-04,Newport Beach,2,58,0
2020-10-05,Newport Beach,2,168,0
2020-10-06,Newport Beach,1,167,0
2020-10-07,Newport Beach,5,148,0
2020-10-08,Newport Beach,2,159,1
2020-10-09,Newport Beach,3,125,0
2020-10-10,Newport Beach,2,85,0
2020-10-11,Newport Beach,0,68,0
2020-10-12,Newport Beach,4,124,0
2020-10-13,Newport Beach,1,161,0
2020-10-14,Newport Beach,3,145,0
2020-10-15,Newport Beach,3,161,0
2020-10-16,Newport Beach,3,130,0
2020-10-17,Newport Beach,0,65,0
2020-10-18,Newport Beach,1,76,0
2020-10-19,Newport Beach,2,168,0
2020-10-20,Newport Beach,3,167,0
2020-10-21,Newport Beach,7,159,0
2020-10-22,Newport Beach,3,172,0
2020-10-23,Newport Beach,6,156,0
2020-10-24,Newport Beach,3,82,0
2020-10-25,Newport Beach,4,77,0
2020-10-26,Newport Beach,1,148,0
2020-10-27,Newport Beach,2,142,0
2020-10-28,Newport Beach,3,150,0
2020-10-29,Newport Beach,7,181,0
2020-10-30,Newport Beach,3,163,0
2020-10-31,Newport Beach,3,81,0
2020-11-01,Newport Beach,1,78,0
2020-11-02,Newport Beach,10,193,0
2020-11-03,Newport Beach,6,196,0
2020-11-04,Newport Beach,0,180,0
2020-11-05,Newport Beach,9,190,0
2020-11-06,Newport Beach,8,201,0
2020-11-07,Newport Beach,5,90,0
2020-11-08,Newport Beach,3,100,0
2020-11-09,Newport Beach,5,218,0
2020-11-10,Newport Beach,4,173,0
2020-11-11,Newport Beach,4,166,0
2020-11-12,Newport Beach,9,176,0
2020-11-13,Newport Beach,1,158,0
2020-11-14,Newport Beach,0,18,0
2020-11-15,Newport Beach,0,15,0
2020-03-12,Newport Coast,0,1,0
2020-03-13,Newport Coast,0,2,0
2020-03-15,Newport Coast,2,3,0
2020-03-16,Newport Coast,0,2,0
2020-03-17,Newport Coast,0,2,0
2020-03-18,Newport Coast,1,1,0
2020-03-19,Newport Coast,1,4,0
2020-03-20,Newport Coast,2,4,0
2020-03-21,Newport Coast,1,4,0
2020-03-22,Newport Coast,0,1,0
2020-03-23,Newport Coast,0,3,0
2020-03-24,Newport Coast,0,5,0
2020-03-26,Newport Coast,0,2,1
2020-03-27,Newport Coast,0,5,0
2020-03-28,Newport Coast,0,1,0
2020-03-30,Newport Coast,1,6,0
2020-03-31,Newport Coast,0,5,0
2020-04-01,Newport Coast,0,4,0
2020-04-02,Newport Coast,0,5,0
2020-04-03,Newport Coast,0,1,0
2020-04-05,Newport Coast,0,1,0
2020-04-06,Newport Coast,2,6,0
2020-04-07,Newport Coast,1,4,0
2020-04-09,Newport Coast,0,1,0
2020-04-10,Newport Coast,0,3,0
2020-04-11,Newport Coast,0,2,0
2020-04-13,Newport Coast,0,2,0
2020-04-14,Newport Coast,0,5,0
2020-04-15,Newport Coast,0,9,0
2020-04-16,Newport Coast,0,2,0
2020-04-17,Newport Coast,0,2,0
2020-04-18,Newport Coast,0,1,0
2020-04-20,Newport Coast,0,4,0
2020-04-21,Newport Coast,0,3,0
2020-04-22,Newport Coast,0,4,0
2020-04-23,Newport Coast,0,6,0
2020-04-24,Newport Coast,0,4,0
2020-04-25,Newport Coast,1,6,0
2020-04-26,Newport Coast,0,1,0
2020-04-27,Newport Coast,0,8,0
2020-04-28,Newport Coast,0,4,0
2020-04-29,Newport Coast,0,5,0
2020-04-30,Newport Coast,0,4,0
2020-05-01,Newport Coast,0,5,0
2020-05-02,Newport Coast,0,3,0
2020-05-03,Newport Coast,0,1,0
2020-05-04,Newport Coast,0,12,0
2020-05-05,Newport Coast,0,5,0
2020-05-06,Newport Coast,0,3,0
2020-05-07,Newport Coast,0,4,0
2020-05-08,Newport Coast,0,5,0
